;CustomerID;Recency;Frequency;Monetary;R_Score;F_Score;M_Score;RFMScore;Customer_Segmentation;CompanyName;ContactName;ContactTitle;Address;City;Country;Phone;OrderID;EmployeeID;OrderDate;RequiredDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipCountry;ProductID;UnitPrice_x;Quantity;Discount;ProductName;SupplierID;CategoryID;QuantityPerUnit;UnitPrice_y;UnitsInStock;UnitsOnOrder;ReorderLevel;Discontinued;recentpurchasedate;TotalSales
1670;SAVEA;5;116;115252.0;4;4;4;444;Loyal Customers;Save-a-lot Markets;Jose Pavarotti;Sales Representative;187 Suffolk Ln.;Boise;USA;(208) 555-8097;10711;5;1997-10-21 00:00:00;1997-12-02 00:00:00;2;52,41;Save-a-lot Markets;187 Suffolk Ln.;Boise;USA;53;32.8;120;0.0;Perth Pasties;24;6;48 pieces;32.8;0;0;0;True;1997-10-21;3936.0
1671;SAVEA;5;116;115252.0;4;4;4;444;Loyal Customers;Save-a-lot Markets;Jose Pavarotti;Sales Representative;187 Suffolk Ln.;Boise;USA;(208) 555-8097;11064;1;1998-05-01 00:00:00;1998-05-29 00:00:00;1;30,09;Save-a-lot Markets;187 Suffolk Ln.;Boise;USA;53;32.8;25;0.1;Perth Pasties;24;6;48 pieces;32.8;0;0;0;True;1998-05-01;818.0
1672;SAVEA;5;116;115252.0;4;4;4;444;Loyal Customers;Save-a-lot Markets;Jose Pavarotti;Sales Representative;187 Suffolk Ln.;Boise;USA;(208) 555-8097;10393;1;1996-12-25 00:00:00;1997-01-22 00:00:00;3;126,56;Save-a-lot Markets;187 Suffolk Ln.;Boise;USA;26;24.9;70;0.25;Gumbor Gummiborchen;11;3;100 - 250 g bags;31.23;15;0;0;False;1996-12-25;1725.0
1763;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10523;7;1997-05-01 00:00:00;1997-05-29 00:00:00;2;77,63;Seven Seas Imports;90 Wadhurst Rd.;London;UK;20;81.0;15;0.1;Sir Rodney's Marmalade;8;3;30 gift boxes;81.0;40;0;0;False;1997-05-01;1214.0
1764;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10547;3;1997-05-23 00:00:00;1997-06-20 00:00:00;2;178,43;Seven Seas Imports;90 Wadhurst Rd.;London;UK;36;19.0;60;0.0;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1997-05-23;1140.0
1765;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10800;1;1997-12-26 00:00:00;1998-01-23 00:00:00;3;137,44;Seven Seas Imports;90 Wadhurst Rd.;London;UK;54;7.45;7;0.1;Tourtiore;25;6;16 pies;7.45;21;0;10;False;1997-12-26;51.0
1766;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10804;6;1997-12-30 00:00:00;1998-01-27 00:00:00;2;27,33;Seven Seas Imports;90 Wadhurst Rd.;London;UK;10;31.0;36;0.0;Ikura;4;8;12 - 200 ml jars;31.0;31;0;0;False;1997-12-30;1116.0
1767;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10359;5;1996-11-21 00:00:00;1996-12-19 00:00:00;3;288,43;Seven Seas Imports;90 Wadhurst Rd.;London;UK;16;13.9;56;0.05;Pavlova;7;3;32 - 500 g boxes;17.45;29;0;10;False;1996-11-21;776.0
1770;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10869;5;1998-02-04 00:00:00;1998-03-04 00:00:00;1;143,28;Seven Seas Imports;90 Wadhurst Rd.;London;UK;23;9.0;50;0.0;Tunnbrod;9;5;12 - 250 g pkgs.;9.0;61;0;25;False;1998-02-04;450.0
1769;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10804;6;1997-12-30 00:00:00;1998-01-27 00:00:00;2;27,33;Seven Seas Imports;90 Wadhurst Rd.;London;UK;49;20.0;4;0.15;Maxilaku;23;3;24 - 50 g pkgs.;20.0;10;60;15;False;1997-12-30;79.0
1773;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10388;2;1996-12-19 00:00:00;1997-01-16 00:00:00;1;34,86;Seven Seas Imports;90 Wadhurst Rd.;London;UK;45;7.6;15;0.2;Rogede sild;21;8;1k pkg.;9.5;5;70;15;False;1996-12-19;111.0
1771;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10869;5;1998-02-04 00:00:00;1998-03-04 00:00:00;1;143,28;Seven Seas Imports;90 Wadhurst Rd.;London;UK;68;12.5;20;0.0;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1998-02-04;250.0
1772;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10523;7;1997-05-01 00:00:00;1997-05-29 00:00:00;2;77,63;Seven Seas Imports;90 Wadhurst Rd.;London;UK;37;26.0;18;0.1;Gravad lax;17;8;12 - 500 g pkgs.;26.0;11;50;25;False;1997-05-01;466.0
1762;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10523;7;1997-05-01 00:00:00;1997-05-29 00:00:00;2;77,63;Seven Seas Imports;90 Wadhurst Rd.;London;UK;41;9.65;6;0.1;Jack's New England Clam Chowder;19;8;12 - 12 oz cans;9.65;85;0;10;False;1997-05-01;57.0
1768;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10869;5;1998-02-04 00:00:00;1998-03-04 00:00:00;1;143,28;Seven Seas Imports;90 Wadhurst Rd.;London;UK;1;18.0;40;0.0;Chai;1;1;10 boxes x 20 bags;18.0;39;0;10;False;1998-02-04;720.0
1761;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10359;5;1996-11-21 00:00:00;1996-12-19 00:00:00;3;288,43;Seven Seas Imports;90 Wadhurst Rd.;London;UK;31;10.0;70;0.05;Gorgonzola Telino;14;4;12 - 100 g pkgs;12.5;0;70;20;False;1996-11-21;696.0
1750;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10377;1;1996-12-09 00:00:00;1997-01-06 00:00:00;3;22,21;Seven Seas Imports;90 Wadhurst Rd.;London;UK;39;14.4;20;0.15;Chartreuse verte;18;1;750 cc per bottle;18.0;69;0;5;False;1996-12-09;285.0
1759;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10800;1;1997-12-26 00:00:00;1998-01-23 00:00:00;3;137,44;Seven Seas Imports;90 Wadhurst Rd.;London;UK;51;53.0;10;0.1;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1997-12-26;529.0
1748;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10377;1;1996-12-09 00:00:00;1997-01-06 00:00:00;3;22,21;Seven Seas Imports;90 Wadhurst Rd.;London;UK;28;36.4;20;0.15;Rossle Sauerkraut;12;7;25 - 825 g cans;45.6;26;0;0;True;1996-12-09;725.0
1760;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10388;2;1996-12-19 00:00:00;1997-01-16 00:00:00;1;34,86;Seven Seas Imports;90 Wadhurst Rd.;London;UK;52;5.6;20;0.2;Filo Mix;24;5;16 - 2 kg boxes;7.0;38;0;25;False;1996-12-19;108.0
1751;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10359;5;1996-11-21 00:00:00;1996-12-19 00:00:00;3;288,43;Seven Seas Imports;90 Wadhurst Rd.;London;UK;60;27.2;80;0.05;Camembert Pierrot;28;4;15 - 300 g rounds;34.0;19;0;0;False;1996-11-21;2172.0
1752;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10547;3;1997-05-23 00:00:00;1997-06-20 00:00:00;2;178,43;Seven Seas Imports;90 Wadhurst Rd.;London;UK;32;32.0;24;0.15;Mascarpone Fabioli;14;4;24 - 200 g pkgs.;32.0;9;40;25;False;1997-05-23;764.0
1753;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10800;1;1997-12-26 00:00:00;1998-01-23 00:00:00;3;137,44;Seven Seas Imports;90 Wadhurst Rd.;London;UK;11;21.0;50;0.1;Queso Cabrales;5;4;1 kg pkg.;21.0;22;30;30;False;1997-12-26;1045.0
1749;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10804;6;1997-12-30 00:00:00;1998-01-27 00:00:00;2;27,33;Seven Seas Imports;90 Wadhurst Rd.;London;UK;28;45.6;24;0.0;Rossle Sauerkraut;12;7;25 - 825 g cans;45.6;26;0;0;True;1997-12-30;1094.0
1755;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10523;7;1997-05-01 00:00:00;1997-05-29 00:00:00;2;77,63;Seven Seas Imports;90 Wadhurst Rd.;London;UK;17;39.0;25;0.1;Alice Mutton;7;6;20 - 1 kg tins;39.0;0;0;0;True;1997-05-01;973.0
1756;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10388;2;1996-12-19 00:00:00;1997-01-16 00:00:00;1;34,86;Seven Seas Imports;90 Wadhurst Rd.;London;UK;53;26.2;40;0.0;Perth Pasties;24;6;48 pieces;32.8;0;0;0;True;1996-12-19;1048.0
1757;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10472;8;1997-03-12 00:00:00;1997-04-09 00:00:00;1;4,2;Seven Seas Imports;90 Wadhurst Rd.;London;UK;24;3.6;80;0.05;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1997-03-12;284.0
1758;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10472;8;1997-03-12 00:00:00;1997-04-09 00:00:00;1;4,2;Seven Seas Imports;90 Wadhurst Rd.;London;UK;51;42.4;18;0.0;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1997-03-12;763.0
1754;SEVES;91;26;17126.0;1;3;3;133;Gold Customers;Seven Seas Imports;Hari Kumar;Sales Manager;90 Wadhurst Rd.;London;UK;(171) 555-1717;10869;5;1998-02-04 00:00:00;1998-03-04 00:00:00;1;143,28;Seven Seas Imports;90 Wadhurst Rd.;London;UK;11;21.0;10;0.0;Queso Cabrales;5;4;1 kg pkg.;21.0;22;30;30;False;1998-02-04;210.0
1788;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10417;4;1997-01-16 00:00:00;1997-02-13 00:00:00;3;70,29;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;68;10.0;36;0.25;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1997-01-16;351.0
1787;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10802;4;1997-12-29 00:00:00;1998-01-26 00:00:00;2;257,26;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;62;49.3;5;0.25;Tarte au sucre;29;3;48 pies;49.3;17;0;0;False;1997-12-29;245.0
1786;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10642;7;1997-08-22 00:00:00;1997-09-19 00:00:00;3;41,89;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;61;28.5;20;0.2;Sirop d'orable;29;2;24 - 500 ml bottles;28.5;113;0;25;False;1997-08-22;566.0
1785;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10642;7;1997-08-22 00:00:00;1997-09-19 00:00:00;3;41,89;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;21;10.0;30;0.2;Sir Rodney's Scones;8;3;24 pkgs. x 4 pieces;10.0;3;40;5;False;1997-08-22;294.0
1784;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10417;4;1997-01-16 00:00:00;1997-02-13 00:00:00;3;70,29;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;38;210.8;50;0.0;Cote de Blaye;18;1;12 - 75 cl bottles;263.5;17;0;15;False;1997-01-16;10540.0
1783;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;11074;7;1998-05-06 00:00:00;1998-06-03 00:00:00;2;18,44;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;16;17.45;14;0.05;Pavlova;7;3;32 - 500 g boxes;17.45;29;0;10;False;1998-05-06;244.0
1781;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10669;2;1997-09-15 00:00:00;1997-10-13 00:00:00;1;24,39;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;36;19.0;30;0.0;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1997-09-15;570.0
1782;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10802;4;1997-12-29 00:00:00;1998-01-26 00:00:00;2;257,26;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;30;25.89;25;0.25;Nord-Ost Matjeshering;13;8;10 - 200 g glasses;25.89;10;0;15;False;1997-12-29;641.0
1779;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10802;4;1997-12-29 00:00:00;1998-01-26 00:00:00;2;257,26;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;51;53.0;30;0.25;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1997-12-29;1582.0
1778;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10341;7;1996-10-29 00:00:00;1996-11-26 00:00:00;3;26,78;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;33;2.0;8;0.0;Geitost;15;4;500 g;2.5;112;0;20;False;1996-10-29;16.0
1777;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10556;2;1997-06-03 00:00:00;1997-07-15 00:00:00;1;9,8;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;72;34.8;24;0.0;Mozzarella di Giovanni;14;4;24 - 200 g pkgs.;34.8;14;0;0;False;1997-06-03;835.0
1776;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10417;4;1997-01-16 00:00:00;1997-02-13 00:00:00;3;70,29;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;77;10.4;35;0.0;Original Frankfurter grone Sooe;12;2;12 boxes;13.0;32;0;15;False;1997-01-16;364.0
1775;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10341;7;1996-10-29 00:00:00;1996-11-26 00:00:00;3;26,78;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;59;44.0;9;0.15;Raclette Courdavault;28;4;5 kg pkg.;55.0;79;0;0;False;1996-10-29;395.0
1774;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10417;4;1997-01-16 00:00:00;1997-02-13 00:00:00;3;70,29;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;46;9.6;2;0.25;Spegesild;21;8;4 - 450 g glasses;12.0;95;0;0;False;1997-01-16;19.0
1780;SIMOB;0;15;18087.0;4;2;3;423;Silver Customers;Simons bistro;Jytte Petersen;Owner;Vinboltet 34;Kobenhavn;Denmark;31 12 34 56;10802;4;1997-12-29 00:00:00;1998-01-26 00:00:00;2;257,26;Simons bistro;Vinboltet 34;Kobenhavn;Denmark;55;24.0;60;0.25;Poto chinois;25;6;24 boxes x 2 pies;24.0;115;0;20;False;1997-12-29;1425.0
1794;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;10964;3;1998-03-20 00:00:00;1998-04-17 00:00:00;2;87,38;Spocialitos du monde;25, rue Lauriston;Paris;France;18;62.5;6;0.0;Carnarvon Tigers;7;8;16 kg pkg.;62.5;42;0;0;False;1998-03-20;375.0
1793;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;10964;3;1998-03-20 00:00:00;1998-04-17 00:00:00;2;87,38;Spocialitos du monde;25, rue Lauriston;Paris;France;38;263.5;5;0.0;Cote de Blaye;18;1;12 - 75 cl bottles;263.5;17;0;15;False;1998-03-20;1318.0
1792;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;10738;2;1997-11-12 00:00:00;1997-12-10 00:00:00;1;2,91;Spocialitos du monde;25, rue Lauriston;Paris;France;16;17.45;3;0.0;Pavlova;7;3;32 - 500 g boxes;17.45;29;0;10;False;1997-11-12;52.0
1790;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;11043;5;1998-04-22 00:00:00;1998-05-20 00:00:00;2;8,8;Spocialitos du monde;25, rue Lauriston;Paris;France;11;21.0;10;0.0;Queso Cabrales;5;4;1 kg pkg.;21.0;22;30;30;False;1998-04-22;210.0
1789;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;10964;3;1998-03-20 00:00:00;1998-04-17 00:00:00;2;87,38;Spocialitos du monde;25, rue Lauriston;Paris;France;69;36.0;10;0.0;Gudbrandsdalsost;15;4;10 kg pkg.;36.0;26;0;15;False;1998-03-20;360.0
1791;SPECD;14;6;2423.0;3;1;1;311;Low Value Customers;Spocialitos du monde;Dominique Perrier;Marketing Manager;25, rue Lauriston;Paris;France;(1) 47.55.60.10;10907;6;1998-02-25 00:00:00;1998-03-25 00:00:00;3;9,19;Spocialitos du monde;25, rue Lauriston;Paris;France;75;7.75;14;0.0;Rhonbrou Klosterbier;12;1;24 - 0.5 l bottles;7.75;125;0;25;False;1998-02-25;108.0
1806;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10349;7;1996-11-08 00:00:00;1996-12-06 00:00:00;1;8,63;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;54;5.9;24;0.0;Tourtiore;25;6;16 pies;7.45;21;0;10;False;1996-11-08;142.0
1814;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10756;8;1997-11-27 00:00:00;1997-12-25 00:00:00;2;73,21;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;68;12.5;6;0.2;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1997-11-27;74.0
1813;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10385;1;1996-12-17 00:00:00;1997-01-14 00:00:00;2;30,96;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;68;10.0;8;0.2;Scottish Longbreads;8;3;10 boxes x 8 pieces;12.5;6;10;15;False;1996-12-17;78.0
1812;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10385;1;1996-12-17 00:00:00;1997-01-14 00:00:00;2;30,96;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;7;24.0;10;0.2;Uncle Bob's Organic Dried Pears;3;7;12 - 1 lb pkgs.;30.0;15;0;10;False;1996-12-17;238.0
1811;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10756;8;1997-11-27 00:00:00;1997-12-25 00:00:00;2;73,21;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;18;62.5;21;0.2;Carnarvon Tigers;7;8;16 kg pkg.;62.5;42;0;0;False;1997-11-27;1308.0
1810;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10369;8;1996-12-02 00:00:00;1996-12-30 00:00:00;2;195,68;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;29;99.0;20;0.0;Thoringer Rostbratwurst;12;6;50 bags x 30 sausgs.;123.79;0;0;0;True;1996-12-02;1980.0
1809;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10329;4;1996-10-15 00:00:00;1996-11-26 00:00:00;2;191,67;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;38;210.8;20;0.05;Cote de Blaye;18;1;12 - 75 cl bottles;263.5;17;0;15;False;1996-10-15;4215.0
1808;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10329;4;1996-10-15 00:00:00;1996-11-26 00:00:00;2;191,67;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;30;20.7;8;0.05;Nord-Ost Matjeshering;13;8;10 - 200 g glasses;25.89;10;0;15;False;1996-10-15;165.0
1805;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10756;8;1997-11-27 00:00:00;1997-12-25 00:00:00;2;73,21;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;36;19.0;20;0.2;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1997-11-27;376.0
1807;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10432;3;1997-01-31 00:00:00;1997-02-14 00:00:00;2;4,34;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;54;5.9;40;0.0;Tourtiore;25;6;16 pies;7.45;21;0;10;False;1997-01-31;236.0
1803;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10821;1;1998-01-08 00:00:00;1998-02-05 00:00:00;1;36,68;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;51;53.0;6;0.0;Manjimup Dried Apples;24;7;50 - 300 g pkgs.;53.0;20;0;10;False;1998-01-08;318.0
1804;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10821;1;1998-01-08 00:00:00;1998-02-05 00:00:00;1;36,68;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;35;18.0;20;0.0;Steeleye Stout;16;1;24 - 12 oz bottles;18.0;20;0;15;False;1998-01-08;360.0
1795;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10974;3;1998-03-25 00:00:00;1998-04-08 00:00:00;3;12,96;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;63;43.9;10;0.0;Vegie-spread;7;2;15 - 625 g jars;43.9;24;0;5;False;1998-03-25;439.0
1797;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10385;1;1996-12-17 00:00:00;1997-01-14 00:00:00;2;30,96;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;60;27.2;20;0.2;Camembert Pierrot;28;4;15 - 300 g rounds;34.0;19;0;0;False;1996-12-17;540.0
1798;SPLIR;42;20;12461.0;2;2;3;223;Silver Customers;Split Rail Beer & Ale;Art Braunschweiger;Sales Manager;P.O. Box 555;Lander;USA;(307) 555-4680;10329;4;1996-10-15 00:00:00;1996-11-26 00:00:00;2;191,67;Split Rail Beer & Ale;P.O. Box 555;Lander;USA;19;7.3;10;0.05;Teatime Chocolate Biscuits;8;3;10 boxes x 12 pieces;9.2;25;0;5;False;1996-10-15;72.0
